tactic_id,media_type,num_bids_passed_budget_check,num_bids_failed_budget_check,click_score,conversion_score,cpm_bid,cpc_bid,cpa_bid,logtime,refresh_time,internal_bid_wins,viewability_score,in_target_score,cpv_bid,cpg_bid,date(logtime)
432857,1,22630,5645,0,1.95,999.37,0.00,0.00,4/27/2015 16:00,4/27/2015 20:27,6787,6909.01,0,0,0,4/27/2015
432857,1,33389,10196,0,2.10,995.30,0.00,0.00,4/27/2015 17:00,4/27/2015 21:27,0,9696.52,0,0,0,4/27/2015
432857,1,17729,5396,0,1.88,992.82,0.00,0.00,4/27/2015 18:00,4/27/2015 22:27,0,4833.68,0,0,0,4/27/2015
432857,1,14614,3899,0,1.18,991.39,0.00,0.00,4/27/2015 19:00,4/27/2015 23:27,0,4247.28,0,0,0,4/27/2015
432857,1,16012,7315,0,1.39,992.68,0.00,0.00,4/27/2015 20:00,4/28/2015 0:27,0,4613.15,0,0,0,4/27/2015
432857,1,12827,7630,0,1.02,997.67,0.00,0.00,4/27/2015 21:00,4/28/2015 1:27,0,3859.45,0,0,0,4/27/2015
432857,1,12708,6956,0,2.69,993.63,0.00,0.00,4/27/2015 22:00,4/28/2015 2:27,0,3821.43,0,0,0,4/27/2015
432857,1,19659,7819,0,2.75,993.86,0.00,0.00,4/27/2015 23:00,4/28/2015 3:27,0,5865.76,0,0,0,4/27/2015
432857,1,7398,15434,0,0.95,997.12,0.00,0.00,4/28/2015 0:00,4/28/2015 4:27,1938,2303.10,0,0,0,4/28/2015
432857,1,12164,6243,0,1.48,999.83,0.00,0.00,4/28/2015 1:00,4/28/2015 5:27,1594,3751.37,0,0,0,4/28/2015
432857,1,10965,3335,0,1.55,993.55,0.00,0.00,4/28/2015 2:00,4/28/2015 6:27,2113,3263.11,0,8.74019E-07,0,4/28/2015
432857,1,7192,2134,0,1.17,999.28,0.00,0.00,4/28/2015 3:00,4/28/2015 7:27,508,2245.82,0,1.74E-73,0,4/28/2015
432857,1,1529,454,0,0.59,1000.00,0.00,0.00,4/28/2015 4:00,4/28/2015 8:27,1489,459.91,0,4.99E-183,0,4/28/2015
432857,1,1749,543,0,0.17,1000.00,0.00,0.00,4/28/2015 5:00,4/28/2015 9:27,251,554.83,0,0,0,4/28/2015
432857,1,2332,689,0,0.14,987.63,0.00,0.00,4/28/2015 6:00,4/28/2015 10:27,0,631.37,0,0,0,4/28/2015
432857,1,2413,692,0,0.51,995.96,0.00,0.00,4/28/2015 7:00,4/28/2015 11:27,0,692.12,0,0,0,4/28/2015
432857,1,5273,1429,0,0.48,996.78,0.00,0.00,4/28/2015 8:00,4/28/2015 12:27,0,1591.36,0,0,0,4/28/2015
432857,1,4417,1375,0,0.47,994.17,0.00,0.00,4/28/2015 9:00,4/28/2015 13:27,1758,1442.39,0,0,0,4/28/2015
432857,1,15045,4562,0,1.39,992.62,0.00,0.00,4/28/2015 10:00,4/28/2015 14:27,529,4606.98,0,0,0,4/28/2015
432857,1,17883,5892,0,1.88,993.68,0.00,0.00,4/28/2015 11:00,4/28/2015 15:27,2264,5536.01,0,0,0,4/28/2015
432857,1,21320,6965,0,3.15,999.46,0.00,0.00,4/28/2015 12:00,4/28/2015 16:27,2717,6766.38,0,0,0,4/28/2015
432857,1,22953,6912,0,2.97,999.23,0.00,0.00,4/28/2015 13:00,4/28/2015 17:27,3433,7288.32,0,0,0,4/28/2015
432857,1,18973,5705,0,3.10,999.56,0.00,0.00,4/28/2015 14:00,4/28/2015 18:27,7539,6071.52,0,0,0,4/28/2015
432857,1,19554,6985,0,2.25,992.97,0.00,0.00,4/28/2015 15:00,4/28/2015 19:27,3728,5858.88,0,0,0,4/28/2015
432857,1,21185,6858,0,2.84,996.45,0.00,0.00,4/28/2015 16:00,4/28/2015 20:27,6267,6212.55,0,0,0,4/28/2015
432857,1,27134,8038,0,2.80,995.03,0.00,0.00,4/28/2015 17:00,4/28/2015 21:27,4415,7955.78,0,0,0,4/28/2015
432857,1,33975,10192,0,5.39,998.89,0.00,0.00,4/28/2015 18:00,4/28/2015 22:27,0,10183.03,0,0,0,4/28/2015
432857,1,31664,10638,0,3.41,997.05,0.00,0.00,4/28/2015 19:00,4/28/2015 23:27,0,10449.81,0,0,0,4/28/2015
432857,1,27020,9048,0,2.65,995.21,0.00,0.00,4/28/2015 20:00,4/29/2015 0:27,0,8617.61,0,0,0,4/28/2015
432857,1,17357,7529,0,3.71,994.76,0.00,0.00,4/28/2015 21:00,4/29/2015 1:27,0,5662.87,0,0,0,4/28/2015
432857,1,16769,7005,0,6.88,992.85,0.00,0.00,4/28/2015 22:00,4/29/2015 2:27,0,5376.14,0,0,0,4/28/2015
432857,1,21359,7775,0,5.14,997.75,0.00,0.00,4/28/2015 23:00,4/29/2015 3:27,0,6442.02,0,0,0,4/28/2015
432857,1,10552,13941,0,2.56,999.85,0.00,0.00,4/29/2015 0:00,4/29/2015 4:27,1680,3292.90,0,0,0,4/29/2015
432857,1,17417,8189,0,4.40,999.87,0.00,0.00,4/29/2015 1:00,4/29/2015 5:27,2901,5011.81,0,0,0,4/29/2015
432857,1,14108,5001,0,4.27,993.45,0.00,0.00,4/29/2015 2:00,4/29/2015 6:27,1731,4329.01,0,0,0,4/29/2015
432857,1,5046,1786,0,2.06,999.65,0.00,0.00,4/29/2015 3:00,4/29/2015 7:27,3151,1615.51,0,0,0,4/29/2015
432857,1,7664,2323,0,2.14,998.81,0.00,0.00,4/29/2015 4:00,4/29/2015 8:27,0,2129.04,0,0,0,4/29/2015
432857,1,3807,1065,0,0.72,1000.00,0.00,0.00,4/29/2015 5:00,4/29/2015 9:27,527,1269.67,0,0,0,4/29/2015
432857,1,853,330,0,0.27,996.23,0.00,0.00,4/29/2015 6:00,4/29/2015 10:27,842,276.25,0,0,0,4/29/2015
432857,1,1171,342,0,0.25,1000.00,0.00,0.00,4/29/2015 7:00,4/29/2015 11:27,1170,396.15,0,0,0,4/29/2015
432857,1,4288,1229,0,1.18,996.11,0.00,0.00,4/29/2015 8:00,4/29/2015 12:27,109,1298.44,0,0,0,4/29/2015
432857,1,8010,2573,0,2.54,993.08,0.00,0.00,4/29/2015 9:00,4/29/2015 13:27,489,2435.81,0,0,0,4/29/2015
432857,1,11230,4245,0,3.71,992.93,0.00,0.00,4/29/2015 10:00,4/29/2015 14:27,2922,3510.25,0,0,0,4/29/2015
432857,1,19976,6919,0,5.43,997.06,0.00,0.00,4/29/2015 11:00,4/29/2015 15:27,3446,6299.77,0,0,0,4/29/2015
432857,1,28599,9846,0,8.26,993.28,0.00,0.00,4/29/2015 12:00,4/29/2015 16:27,4386,8895.81,0,0,0,4/29/2015
432857,1,27242,8819,0,9.41,994.83,0.00,0.00,4/29/2015 13:00,4/29/2015 17:27,5192,8356.81,0,0,0,4/29/2015
432857,1,26778,8766,0,8.93,999.31,0.00,0.00,4/29/2015 14:00,4/29/2015 18:27,5610,8370.47,0,0,0,4/29/2015
432857,1,31128,10253,0,10.61,998.54,0.00,0.00,4/29/2015 15:00,4/29/2015 19:27,2534,9894.29,0,0,0,4/29/2015
432857,1,15971,5115,0,4.48,996.02,0.00,0.00,4/29/2015 16:00,4/29/2015 20:27,9027,5404.68,0,0,0,4/29/2015
432857,1,40052,11980,0,5.67,996.58,0.00,0.00,4/29/2015 17:00,4/29/2015 21:27,0,12253.82,0,0,0,4/29/2015
432857,1,35694,11746,0,4.89,997.06,0.00,0.00,4/29/2015 18:00,4/29/2015 22:27,0,10930.73,0,0,0,4/29/2015
432857,1,37437,11513,0,7.84,991.89,0.00,0.00,4/29/2015 19:00,4/29/2015 23:27,0,11554.08,0,0,0,4/29/2015
432857,1,26988,10411,0,3.90,995.90,0.00,0.00,4/29/2015 20:00,4/30/2015 0:27,0,8525.33,0,0,0,4/29/2015
432857,1,19343,9022,0,3.04,995.73,0.00,0.00,4/29/2015 21:00,4/30/2015 1:27,0,5974.81,0,0,0,4/29/2015
432857,1,21585,9074,0,3.34,994.85,0.00,0.00,4/29/2015 22:00,4/30/2015 2:27,0,6532.41,0,0,0,4/29/2015
432857,1,21880,8610,0,3.05,993.18,0.00,0.00,4/29/2015 23:00,4/30/2015 3:27,0,6576.39,0,0,0,4/29/2015
432857,1,8849,12151,0,1.36,995.03,0.00,0.00,4/30/2015 0:00,4/30/2015 4:27,3607,2937.00,0,0,0,4/30/2015
432857,1,11828,5196,0,3.40,997.11,0.00,0.00,4/30/2015 1:00,4/30/2015 5:27,7591,3782.36,0,0,0,4/30/2015
432857,1,6197,2264,0,2.17,998.77,0.00,0.00,4/30/2015 2:00,4/30/2015 6:27,5988,1985.76,0,0,0,4/30/2015
432857,1,3772,1244,0,1.08,999.25,0.00,0.00,4/30/2015 3:00,4/30/2015 7:27,3671,1236.28,0,0,0,4/30/2015
432857,1,2507,746,0,0.86,999.45,0.00,0.00,4/30/2015 4:00,4/30/2015 8:27,2447,809.04,0,0,0,4/30/2015
432857,1,1776,521,0,0.81,995.32,0.00,0.00,4/30/2015 5:00,4/30/2015 9:27,1748,542.81,0,0,0,4/30/2015
432857,1,1451,380,0,0.96,998.33,0.00,0.00,4/30/2015 6:00,4/30/2015 10:27,1426,493.82,0,0,0,4/30/2015
432857,1,907,270,0,0.28,995.86,0.00,0.00,4/30/2015 7:00,4/30/2015 11:27,894,251.97,0,0,0,4/30/2015
432857,1,1496,412,0,0.22,998.38,0.00,0.00,4/30/2015 8:00,4/30/2015 12:27,1443,482.35,0,0,0,4/30/2015
432857,1,3396,1003,0,0.74,997.16,0.00,0.00,4/30/2015 9:00,4/30/2015 13:27,3307,1114.23,0,0,0,4/30/2015
432857,1,5883,1818,0,1.06,991.12,0.00,0.00,4/30/2015 10:00,4/30/2015 14:27,5734,1998.82,0,0,0,4/30/2015
432857,1,8496,2577,0,1.75,995.21,0.00,0.00,4/30/2015 11:00,4/30/2015 15:27,8201,2955.47,0,0,0,4/30/2015
432857,1,19450,6094,0,3.15,994.44,0.00,0.00,4/30/2015 12:00,4/30/2015 16:27,4234,6473.90,0,0,0,4/30/2015
432857,1,15354,4298,0,3.07,996.11,0.00,0.00,4/30/2015 13:00,4/30/2015 17:27,9393,5124.52,0,0,0,4/30/2015
432857,1,10793,2530,0,2.23,999.78,0.00,0.00,4/30/2015 14:00,4/30/2015 18:27,10399,3759.55,0,0,0,4/30/2015
432857,1,17566,6177,0,2.64,999.23,0.00,0.00,4/30/2015 15:00,4/30/2015 19:27,6484,5761.65,0,0,0,4/30/2015
432857,1,34988,10802,0,4.32,998.62,0.00,0.00,4/30/2015 16:00,4/30/2015 20:27,0,11625.73,0,0,0,4/30/2015
432857,1,39177,11018,0,4.56,994.89,0.00,0.00,4/30/2015 17:00,4/30/2015 21:27,0,12416.98,0,0,0,4/30/2015
432857,1,42289,11235,0,5.92,995.08,0.00,0.00,4/30/2015 18:00,4/30/2015 22:27,0,13284.30,0,0,0,4/30/2015
432857,1,39607,10878,0,5.15,992.02,0.00,0.00,4/30/2015 19:00,4/30/2015 23:27,0,12067.94,0,0,0,4/30/2015
432857,1,31029,9458,0,8.18,995.49,0.00,0.00,4/30/2015 20:00,5/1/2015 0:27,0,9747.04,0,0,0,4/30/2015
432857,1,25367,9181,0,12.56,994.93,0.00,0.00,4/30/2015 21:00,5/1/2015 1:27,0,8107.46,0,0,0,4/30/2015
432857,1,27151,9166,0,6.29,995.99,0.00,0.00,4/30/2015 22:00,5/1/2015 2:27,0,8599.58,0,0,0,4/30/2015
432857,1,35956,10530,0,8.06,994.21,0.00,0.00,4/30/2015 23:00,5/1/2015 3:27,0,10915.80,0,0,0,4/30/2015
432857,1,8283,8098,0,2.73,998.78,0.00,0.00,5/1/2015 0:00,5/1/2015 4:27,2096,2514.41,0,0,0,5/1/2015
432857,1,12833,4890,0,4.24,999.66,0.00,0.00,5/1/2015 1:00,5/1/2015 5:27,2608,3951.51,0,0,0,5/1/2015
432857,1,11761,3717,0,2.98,999.62,0.00,0.00,5/1/2015 2:00,5/1/2015 6:27,2120,3096.79,0,0,0,5/1/2015
432857,1,5978,1755,0,1.68,999.24,0.00,0.00,5/1/2015 3:00,5/1/2015 7:27,1807,1614.14,0,0,0,5/1/2015
432857,1,7873,2133,0,1.52,1000.00,0.00,0.00,5/1/2015 4:00,5/1/2015 8:27,205,2021.50,0,0,0,5/1/2015
432857,1,914,312,0,0.22,996.20,0.00,0.00,5/1/2015 5:00,5/1/2015 9:27,898,255.78,0,0,0,5/1/2015
432857,1,549,166,0,0.22,992.69,0.00,0.00,5/1/2015 6:00,5/1/2015 10:27,535,162.78,0,0,0,5/1/2015
432857,1,844,238,0,0.69,987.49,0.00,0.00,5/1/2015 7:00,5/1/2015 11:27,659,234.15,0,0,0,5/1/2015
432857,1,5226,1433,0,0.86,997.46,0.00,0.00,5/1/2015 8:00,5/1/2015 12:27,0,1393.13,0,0,0,5/1/2015
432857,1,8708,2583,0,1.30,993.24,0.00,0.00,5/1/2015 9:00,5/1/2015 13:27,1284,2617.53,0,0,0,5/1/2015
432857,1,13011,4058,0,2.54,992.18,0.00,0.00,5/1/2015 10:00,5/1/2015 14:27,2801,3918.37,0,0,0,5/1/2015
432857,1,21574,6449,0,4.27,996.56,0.00,0.00,5/1/2015 11:00,5/1/2015 15:27,4551,6495.10,0,0,0,5/1/2015
432857,1,28427,7414,0,10.57,995.97,0.00,0.00,5/1/2015 12:00,5/1/2015 16:27,5758,8175.45,0,0,0,5/1/2015
432857,1,23975,6761,0,10.19,995.89,0.00,0.00,5/1/2015 13:00,5/1/2015 17:27,4009,7135.05,0,0,0,5/1/2015
432857,1,37550,9592,0,6.59,996.03,0.00,0.00,5/1/2015 14:00,5/1/2015 18:27,232,11360.57,0,0,0,5/1/2015
432857,1,40589,10935,0,14.32,995.89,0.00,0.00,5/1/2015 15:00,5/1/2015 19:27,0,12478.32,0,0,0,5/1/2015
432857,1,40794,11007,0,18.36,998.62,0.00,0.00,5/1/2015 16:00,5/1/2015 20:27,0,12333.72,0,0,0,5/1/2015
432857,1,44973,11750,0,13.54,996.98,0.00,0.00,5/1/2015 17:00,5/1/2015 21:27,0,13301.98,0,0,0,5/1/2015
432857,1,43392,11341,0,22.06,994.70,0.00,0.00,5/1/2015 18:00,5/1/2015 22:27,0,13310.57,0,0,0,5/1/2015
432857,1,40141,10670,0,14.37,995.06,0.00,0.00,5/1/2015 19:00,5/1/2015 23:27,0,11866.09,0,0,0,5/1/2015
432857,1,29798,9577,0,27.05,995.05,0.00,0.00,5/1/2015 20:00,5/2/2015 0:27,0,9200.98,0,0,0,5/1/2015
432857,1,25520,8982,0,26.52,993.97,0.00,0.00,5/1/2015 21:00,5/2/2015 1:27,0,7668.62,0,0,0,5/1/2015
432857,1,24293,8603,0,30.30,996.10,0.00,0.00,5/1/2015 22:00,5/2/2015 2:27,0,7173.51,0,0,0,5/1/2015
432857,1,23165,8564,0,66.09,995.99,0.00,0.00,5/1/2015 23:00,5/2/2015 3:27,0,6910.06,0,0,0,5/1/2015
432857,1,3712,7625,0,3.09,999.15,0.00,0.00,5/2/2015 0:00,5/2/2015 4:27,2655,1149.93,0,0,0,5/2/2015
432857,1,3311,18617,0,3.05,998.35,0.00,0.00,5/2/2015 1:00,5/2/2015 5:27,867,1037.68,0,0,0,5/2/2015
432857,1,3944,13329,0,2.28,993.52,0.00,0.00,5/2/2015 2:00,5/2/2015 6:27,163,1156.56,0,0,0,5/2/2015
432857,1,3319,4103,0,1.95,999.15,0.00,0.00,5/2/2015 3:00,5/2/2015 7:27,890,946.64,0,0,0,5/2/2015
432857,1,2007,3398,0,0.72,999.82,0.00,0.00,5/2/2015 4:00,5/2/2015 8:27,465,589.53,0,0,0,5/2/2015
432857,1,225,1555,0,0.09,981.82,0.00,0.00,5/2/2015 5:00,5/2/2015 9:27,222,61.10,0,0,0,5/2/2015
432857,1,95,1820,0,0.02,1000.00,0.00,0.00,5/2/2015 6:00,5/2/2015 10:27,91,27.64,0,0,0,5/2/2015
432857,1,53,1974,0,0.01,1000.00,0.00,0.00,5/2/2015 7:00,5/2/2015 11:27,53,14.17,0,0,0,5/2/2015
432857,1,120,2930,0,0.04,1000.00,0.00,0.00,5/2/2015 8:00,5/2/2015 12:27,119,32.57,0,0,0,5/2/2015
432857,1,873,3611,0,0.32,997.38,0.00,0.00,5/2/2015 9:00,5/2/2015 13:27,859,290.11,0,0,0,5/2/2015
432857,1,6695,1666,0,2.71,992.54,0.00,0.00,5/2/2015 10:00,5/2/2015 14:27,839,2043.27,0,0,0,5/2/2015
432857,1,6957,1455,0,4.78,998.43,0.00,0.00,5/2/2015 11:00,5/2/2015 15:27,2255,2163.75,0,0,0,5/2/2015
432857,1,10970,2265,0,4.75,996.41,0.00,0.00,5/2/2015 12:00,5/2/2015 16:27,2188,3470.56,0,0,0,5/2/2015
432857,1,18997,4038,0,12.89,995.48,0.00,0.00,5/2/2015 13:00,5/2/2015 17:27,0,5731.97,0,0,0,5/2/2015
432857,1,18683,3971,0,8.63,997.30,0.00,0.00,5/2/2015 14:00,5/2/2015 18:27,0,6006.23,0,0,0,5/2/2015
432857,1,16712,3846,0,7.27,995.83,0.00,0.00,5/2/2015 15:00,5/2/2015 19:27,0,5331.13,0,0,0,5/2/2015
432857,1,20094,4533,0,6.37,992.82,0.00,0.00,5/2/2015 16:00,5/2/2015 20:27,0,6303.90,0,0,0,5/2/2015
432857,1,20472,4693,0,7.51,996.88,0.00,0.00,5/2/2015 17:00,5/2/2015 21:27,0,6493.70,0,0,0,5/2/2015
432857,1,16961,4548,0,10.57,995.46,0.00,0.00,5/2/2015 18:00,5/2/2015 22:27,0,5126.14,0,0,0,5/2/2015
432857,1,17541,4703,0,7.36,995.77,0.00,0.00,5/2/2015 19:00,5/2/2015 23:27,0,5273.02,0,0,0,5/2/2015
432857,1,18179,4867,0,7.73,996.18,0.00,0.00,5/2/2015 20:00,5/3/2015 0:27,0,5473.37,0,0,0,5/2/2015
432857,1,18146,5147,0,24.98,994.20,0.00,0.00,5/2/2015 21:00,5/3/2015 1:27,0,5514.84,0,0,0,5/2/2015
432857,1,15735,4845,0,59.63,993.89,0.00,0.00,5/2/2015 22:00,5/3/2015 2:27,0,4750.81,0,0,0,5/2/2015
432857,1,16626,5337,0,34.82,994.93,0.00,0.00,5/2/2015 23:00,5/3/2015 3:27,0,5069.99,0,0,0,5/2/2015
432857,1,5466,7391,0,12.28,994.10,0.00,0.00,5/3/2015 0:00,5/3/2015 4:27,979,1739.82,0,2.0683E-06,0,5/3/2015
432857,1,10135,4461,0,19.27,992.31,0.00,0.00,5/3/2015 1:00,5/3/2015 5:27,1468,3245.95,0,2.03E-17,0,5/3/2015
432857,1,10268,2726,0,18.19,994.69,0.00,0.00,5/3/2015 2:00,5/3/2015 6:27,739,3166.35,0,7.42E-125,0,5/3/2015
432857,1,7624,2560,0,13.26,998.58,0.00,0.00,5/3/2015 3:00,5/3/2015 7:27,466,2201.15,0,1.61E-273,0,5/3/2015
432857,1,2706,859,0,5.95,998.82,0.00,0.00,5/3/2015 4:00,5/3/2015 8:27,919,771.95,0,0,0,5/3/2015
432857,1,3270,979,0,7.59,992.98,0.00,0.00,5/3/2015 5:00,5/3/2015 9:27,0,907.05,0,0,0,5/3/2015
432857,1,3004,877,0,4.73,996.24,0.00,0.00,5/3/2015 6:00,5/3/2015 10:27,0,808.29,0,0,0,5/3/2015
432857,1,3334,1011,0,6.72,994.99,0.00,0.00,5/3/2015 7:00,5/3/2015 11:27,0,1033.75,0,0,0,5/3/2015
432857,1,2432,748,0,2.91,991.63,0.00,0.00,5/3/2015 8:00,5/3/2015 12:27,0,725.16,0,0,0,5/3/2015
432857,1,2643,821,0,5.19,989.50,0.00,0.00,5/3/2015 9:00,5/3/2015 13:27,819,806.30,0,0,0,5/3/2015
432857,1,5481,1695,0,6.86,996.06,0.00,0.00,5/3/2015 10:00,5/3/2015 14:27,788,1877.11,0,0,0,5/3/2015
432857,1,8159,2562,0,12.57,998.38,0.00,0.00,5/3/2015 11:00,5/3/2015 15:27,877,2614.67,0,0,0,5/3/2015
432857,1,13608,4488,0,27.39,998.64,0.00,0.00,5/3/2015 12:00,5/3/2015 16:27,0,4402.56,0,0,0,5/3/2015
432857,1,16663,5139,0,39.59,992.97,0.00,0.00,5/3/2015 13:00,5/3/2015 17:27,0,5013.97,0,0,0,5/3/2015
432857,1,13719,4480,0,34.82,991.57,0.00,0.00,5/3/2015 14:00,5/3/2015 18:27,0,4374.28,0,0,0,5/3/2015
432857,1,14552,4910,0,21.18,996.37,0.00,0.00,5/3/2015 15:00,5/3/2015 19:27,0,4585.99,0,0,0,5/3/2015
432857,1,19441,6598,0,40.70,996.57,0.00,0.00,5/3/2015 16:00,5/3/2015 20:27,0,6496.45,0,0,0,5/3/2015
432857,1,20911,6955,0,59.32,996.01,0.00,0.00,5/3/2015 17:00,5/3/2015 21:27,0,6786.82,0,0,0,5/3/2015
432857,1,18808,6327,0,54.31,995.38,0.00,0.00,5/3/2015 18:00,5/3/2015 22:27,1666,6220.77,0,0,0,5/3/2015
432857,1,14629,4846,0,42.96,993.67,0.00,0.00,5/3/2015 19:00,5/3/2015 23:27,2578,4790.78,0,0,0,5/3/2015
432857,1,21968,7562,0,47.50,994.20,0.00,0.00,5/3/2015 20:00,5/4/2015 0:27,0,6953.79,0,0,0,5/3/2015
432857,1,20403,7112,0,49.48,992.44,0.00,0.00,5/3/2015 21:00,5/4/2015 1:27,0,6501.64,0,0,0,5/3/2015
432857,1,15696,5929,0,48.71,994.38,0.00,0.00,5/3/2015 22:00,5/4/2015 2:27,1231,4778.37,0,0,0,5/3/2015
432857,1,17204,5560,0,36.51,992.92,0.00,0.00,5/3/2015 23:00,5/4/2015 3:27,1675,5482.16,0,0,0,5/3/2015
432857,1,9857,13774,0,10.82,999.10,0.00,0.00,5/4/2015 0:00,5/4/2015 4:27,1049,3277.06,0,0,0,5/4/2015
432857,1,7867,2994,0,6.76,997.97,0.00,0.00,5/4/2015 1:00,5/4/2015 5:27,4149,2533.40,0,0,0,5/4/2015
432857,1,3793,1335,0,8.65,992.08,0.00,0.00,5/4/2015 2:00,5/4/2015 6:27,3645,1197.95,0,0,0,5/4/2015
432857,1,1893,613,0,3.16,997.48,0.00,0.00,5/4/2015 3:00,5/4/2015 7:27,1866,598.94,0,0,0,5/4/2015
432857,1,1150,352,0,6.89,998.16,0.00,0.00,5/4/2015 4:00,5/4/2015 8:27,1129,354.03,0,0,0,5/4/2015
432857,1,686,215,0,4.64,998.79,0.00,0.00,5/4/2015 5:00,5/4/2015 9:27,666,207.56,0,0,0,5/4/2015
432857,1,480,172,0,5.70,993.57,0.00,0.00,5/4/2015 6:00,5/4/2015 10:27,467,137.30,0,0,0,5/4/2015
432857,1,331,88,0,5.44,986.97,0.00,0.00,5/4/2015 7:00,5/4/2015 11:27,324,106.87,0,0,0,5/4/2015
432857,1,1275,337,0,5.94,984.52,0.00,0.00,5/4/2015 8:00,5/4/2015 12:27,1211,447.45,0,0,0,5/4/2015
432857,1,6010,1597,0,7.41,992.23,0.00,0.00,5/4/2015 9:00,5/4/2015 13:27,1123,2084.57,0,0,0,5/4/2015
432857,1,11594,3597,0,7.98,990.06,0.00,0.00,5/4/2015 10:00,5/4/2015 14:27,3011,4115.08,0,0,0,5/4/2015
432857,1,17472,5023,0,15.89,992.92,0.00,0.00,5/4/2015 11:00,5/4/2015 15:27,4994,5855.95,0,0,0,5/4/2015
432857,1,18654,5518,0,23.88,995.17,0.00,0.00,5/4/2015 12:00,5/4/2015 16:27,8155,6369.76,0,0,0,5/4/2015
432857,1,29662,7806,0,47.03,996.59,0.00,0.00,5/4/2015 13:00,5/4/2015 17:27,4498,9968.96,0,0,0,5/4/2015
432857,1,29070,6973,0,41.84,999.65,0.00,0.00,5/4/2015 14:00,5/4/2015 18:27,6144,9234.77,0,0,0,5/4/2015
432857,1,49443,11886,0,27.03,997.63,0.00,0.00,5/4/2015 15:00,5/4/2015 19:27,0,15530.25,0,0,0,5/4/2015
432857,1,51267,11942,0,22.24,999.07,0.00,0.00,5/4/2015 16:00,5/4/2015 20:27,0,15920.22,0,0,0,5/4/2015
432857,1,47719,11545,0,18.93,996.21,0.00,0.00,5/4/2015 17:00,5/4/2015 21:27,0,14589.12,0,0,0,5/4/2015
432857,1,45049,11299,0,42.25,999.72,0.00,0.00,5/4/2015 18:00,5/4/2015 22:27,0,14715.48,0,0,0,5/4/2015
432857,1,47956,12015,0,29.96,995.00,0.00,0.00,5/4/2015 19:00,5/4/2015 23:27,0,14961.69,0,0,0,5/4/2015
432857,1,34756,10778,0,127.44,996.20,0.00,0.00,5/4/2015 20:00,5/5/2015 0:27,0,10761.47,0,0,0,5/4/2015
432857,1,22817,9182,0,40.35,994.93,0.00,0.00,5/4/2015 21:00,5/5/2015 1:27,0,6756.55,0,0,0,5/4/2015
432857,1,24851,9395,0,72.97,993.26,0.00,0.00,5/4/2015 22:00,5/5/2015 2:27,0,7383.20,0,0,0,5/4/2015
432857,1,29618,9994,0,159.91,998.20,0.00,0.00,5/4/2015 23:00,5/5/2015 3:27,0,8581.59,0,0,0,5/4/2015
432857,1,5786,10132,0,40.46,997.39,0.00,0.00,5/5/2015 0:00,5/5/2015 4:27,3030,1925.95,0,0,0,5/5/2015
432857,1,8507,2823,0,23.11,999.50,0.00,0.00,5/5/2015 1:00,5/5/2015 5:27,3634,2794.59,0,0,0,5/5/2015
432857,1,6974,2041,0,23.96,992.87,0.00,0.00,5/5/2015 2:00,5/5/2015 6:27,2573,2265.10,0,8.52329E-05,0,5/5/2015
432857,1,2663,886,0,7.02,1000.00,0.00,0.00,5/5/2015 3:00,5/5/2015 7:27,2606,879.55,0,0,0,5/5/2015
432857,1,1373,390,0,4.71,999.46,0.00,0.00,5/5/2015 4:00,5/5/2015 8:27,1329,442.19,0,0,0,5/5/2015
432857,1,777,265,0,1.23,995.70,0.00,0.00,5/5/2015 5:00,5/5/2015 9:27,764,252.25,0,0,0,5/5/2015
432857,1,1305,349,0,0.98,1000.00,0.00,0.00,5/5/2015 6:00,5/5/2015 10:27,281,389.30,0,0,0,5/5/2015
432857,1,2212,619,0,2.82,992.80,0.00,0.00,5/5/2015 7:00,5/5/2015 11:27,0,676.91,0,0,0,5/5/2015
432857,1,3426,975,0,3.66,991.90,0.00,0.00,5/5/2015 8:00,5/5/2015 12:27,0,1095.87,0,0,0,5/5/2015
432857,1,5328,1599,0,5.82,994.29,0.00,0.00,5/5/2015 9:00,5/5/2015 13:27,475,1782.19,0,0,0,5/5/2015
432857,1,5352,1594,0,8.10,994.25,0.00,0.00,5/5/2015 10:00,5/5/2015 14:27,5226,1991.13,0,0,0,5/5/2015
432857,1,16457,5366,0,26.08,994.28,0.00,0.00,5/5/2015 11:00,5/5/2015 15:27,2927,5659.22,0,0,0,5/5/2015
432857,1,12050,3407,0,23.18,993.95,0.00,0.00,5/5/2015 12:00,5/5/2015 16:27,8426,4219.09,0,0,0,5/5/2015
432857,1,20273,6533,0,27.45,996.50,0.00,0.00,5/5/2015 13:00,5/5/2015 17:27,3378,6823.90,0,0,0,5/5/2015
432857,1,15907,4915,0,27.41,993.15,0.00,0.00,5/5/2015 14:00,5/5/2015 18:27,6761,5494.71,0,0,0,5/5/2015
432857,1,26980,9037,0,26.59,999.30,0.00,0.00,5/5/2015 15:00,5/5/2015 19:27,0,9002.29,0,0,0,5/5/2015
432857,1,27901,9670,0,19.38,999.65,0.00,0.00,5/5/2015 16:00,5/5/2015 20:27,0,9280.18,0,0,0,5/5/2015
432857,1,25580,9061,0,16.38,994.96,0.00,0.00,5/5/2015 17:00,5/5/2015 21:27,0,7995.17,0,0,0,5/5/2015
