tactic_id,media_type,num_bids_passed_budget_check,num_bids_failed_budget_check,click_score,conversion_score,cpm_bid,cpc_bid,cpa_bid,logtime,refresh_time,internal_bid_wins,viewability_score,in_target_score,cpv_bid,cpg_bid,date
472457,1,242717,746,0,122.29707241689317,2.703106085230818,0,1.0812308723282968,"2015-05-02 01:39:00","2015-05-02 01:39:11",1385,58767.14207365256,0,0,0,2015-05-02
472457,1,245732,1103,0,118.33657668270271,2.3306664162286914,0,1.0889624992158942,"2015-05-02 01:40:00","2015-05-02 01:40:11",711,59357.78441250263,0,0,0,2015-05-02
472457,1,232727,1189,0,112.55490788166767,2.237856041989304,0,1.1003887207119445,"2015-05-02 01:41:00","2015-05-02 01:41:11",269,56534.63748722209,0,0,0,2015-05-02
472457,1,236865,1473,0,117.9522615693806,2.4421275901282757,0,1.122051601639831,"2015-05-02 01:42:00","2015-05-02 01:42:11",317,58086.38726271075,0,0,0,2015-05-02
472457,1,236104,1545,0,116.36735228664725,2.7560277919822096,0,1.1396288219105544,"2015-05-02 01:43:00","2015-05-02 01:43:11",566,57695.477324787615,0,0,0,2015-05-02
472457,1,238922,2991,0,113.30336511054281,3.193206840885178,0,1.1464534076803083,"2015-05-02 01:44:00","2015-05-02 01:44:11",1933,58254.11532712622,0,0,0,2015-05-02
472457,1,236361,2963,0,115.09250505914743,3.6459984132597736,0,1.1502190358106004,"2015-05-02 01:45:00","2015-05-02 01:45:11",5486,57511.97804529595,0,0,0,2015-05-02
472457,1,233569,2352,0,118.28072817974068,3.9406182026554335,0,1.1530482151768024,"2015-05-02 01:46:00","2015-05-02 01:46:11",9211,56551.07466131986,0,0,0,2015-05-02
472457,1,234196,1835,0,115.84220901894493,4.074862685787078,0,1.154902735754063,"2015-05-02 01:47:00","2015-05-02 01:47:11",11188,56599.12068951555,0,0,0,2015-05-02
472457,1,237772,878,0,117.958974505008,3.9834139130641253,0,1.1764130851927121,"2015-05-02 01:48:00","2015-05-02 01:48:11",10339,57444.06785103499,0,0,0,2015-05-02
472457,1,232279,1033,0,112.35019140433036,3.5816319190160435,0,1.1806319439543518,"2015-05-02 01:49:00","2015-05-02 01:49:11",5676,56081.35866920207,0,0,0,2015-05-02
472457,1,233424,1145,0,112.69881813296392,3.081014287665827,0,1.1837075097403038,"2015-05-02 01:50:00","2015-05-02 01:50:11",2110,56358.36125371509,0,0,0,2015-05-02
472457,1,236984,1061,0,114.65213575376033,2.651289939972715,0,1.186618446488005,"2015-05-02 01:51:00","2015-05-02 01:51:11",998,56889.68872752259,0,0,0,2015-05-02
472457,1,238782,1067,0,120.73648769483009,2.562287073955758,0,1.188765678420208,"2015-05-02 01:52:00","2015-05-02 01:52:11",587,57829.728710080766,0,0,0,2015-05-02
472457,1,233379,1333,0,116.23176149079525,2.7253848528545075,0,1.1953646077131492,"2015-05-02 01:53:00","2015-05-02 01:53:11",698,56027.37914721798,0,0,0,2015-05-02
472457,1,236350,2043,0,120.34295512062323,3.079584447741644,0,1.2002583407460041,"2015-05-02 01:54:00","2015-05-02 01:54:11",1081,56581.76983510902,0,0,0,2015-05-02
472457,1,237911,4047,0,110.3573350932955,3.4940396483362246,0,1.202877040644877,"2015-05-02 01:55:00","2015-05-02 01:55:11",2116,56726.87511153285,0,0,0,2015-05-02
472457,1,224819,10697,0,102.12923423939401,3.9074084191196943,0,1.2128691103811085,"2015-05-02 01:56:00","2015-05-02 01:56:11",5728,53564.67265372809,0,0,0,2015-05-02
472457,1,216735,19122,0,97.3363866989615,4.209402008835477,0,1.2298295637414025,"2015-05-02 01:57:00","2015-05-02 01:57:11",10504,51564.20599605635,0,0,0,2015-05-02
472457,1,207846,30310,0,98.06664857823662,4.245924992185277,0,1.2527278803708632,"2015-05-02 01:58:00","2015-05-02 01:58:11",12334,49221.17922557213,0,0,0,2015-05-02
472457,1,206959,37271,0,97.2345407092727,3.9783255980676575,0,1.2806163583308574,"2015-05-02 01:59:00","2015-05-02 01:59:11",9943,48913.93726974632,0,0,0,2015-05-02
472457,1,206955,28584,0,99.86898622775657,3.381716772395824,0,1.3048213691963162,"2015-05-02 02:00:00","2015-05-02 02:00:11",5122,48778.13321688035,0,0,0,2015-05-02
472457,1,221350,8631,0,110.42835921735373,2.5937474990577036,0,1.3291570712111722,"2015-05-02 02:01:00","2015-05-02 02:01:11",2147,52611.59240431217,0,0,0,2015-05-02
472457,1,216148,5149,0,97.52510026612805,2.2262087893614666,0,1.33386835033367,"2015-05-02 02:02:00","2015-05-02 02:02:11",1108,51995.68781330969,0,0,0,2015-05-02
472457,1,233381,4026,0,103.07092198349564,2.0120379703334885,0,1.3386334213434294,"2015-05-02 02:03:00","2015-05-02 02:03:11",849,56475.54518787226,0,0,0,2015-05-02
472457,1,226940,2092,0,108.59098182528473,2.196659279279404,0,1.3430063024355012,"2015-05-02 02:04:00","2015-05-02 02:04:11",512,54357.357851257984,0,0,0,2015-05-02
472457,1,229146,2293,0,104.56972980941883,2.484534350909411,0,1.3332917061575358,"2015-05-02 02:05:00","2015-05-02 02:05:11",402,54720.55219032714,0,0,0,2015-05-02
472457,1,222310,2025,0,94.65035294360537,2.8525424897947627,0,1.308602541870574,"2015-05-02 02:06:00","2015-05-02 02:06:11",529,53555.19278949013,0,0,0,2015-05-02
472457,1,226911,1805,0,102.23183453481238,3.3151249302405676,0,1.2829030821597223,"2015-05-02 02:07:00","2015-05-02 02:07:11",2016,54928.72189820715,0,0,0,2015-05-02
472457,1,231294,1509,0,106.79646826288584,3.628307052700602,0,1.2844648318416332,"2015-05-02 02:08:00","2015-05-02 02:08:11",6214,55996.541398478075,0,0,0,2015-05-02
472457,1,222081,1863,0,97.32001708272139,3.8326232628207064,0,1.288528130634444,"2015-05-02 02:09:00","2015-05-02 02:09:11",10848,53684.67947073539,0,0,0,2015-05-02
472457,1,229049,1999,0,101.41298825915419,3.6323650107866152,0,1.2934603301465735,"2015-05-02 02:10:00","2015-05-02 02:10:11",12330,55405.47497194237,0,0,0,2015-05-02
472457,1,231891,1243,0,105.18566883538952,3.0158078754028588,0,1.2935195311682337,"2015-05-02 02:11:00","2015-05-02 02:11:11",8307,56464.33571014395,0,0,0,2015-05-02
472457,1,230022,758,0,103.98239386441729,2.268652204722904,0,1.2929091256682075,"2015-05-02 02:12:00","2015-05-02 02:12:11",3207,55503.31772426484,0,0,0,2015-05-02
472457,1,237669,683,0,106.41993630533264,1.3551426019945636,0,1.2997637668437767,"2015-05-02 02:13:00","2015-05-02 02:13:11",1749,57394.80100084941,0,0,0,2015-05-02
472457,1,239358,871,0,107.57367986476922,0.975850094824575,0,1.3168487580661563,"2015-05-02 02:14:00","2015-05-02 02:14:11",426,57899.50508981777,0,0,0,2015-05-02
472457,1,234604,1602,0,108.03621881320151,0.7480433914560207,0,1.347995901712009,"2015-05-02 02:15:00","2015-05-02 02:15:11",126,56486.103114775404,0,0,0,2015-05-02
472457,1,233986,1659,0,103.80106663826211,0.9028144704295675,0,1.3679318480377771,"2015-05-02 02:16:00","2015-05-02 02:16:11",59,56058.54332626578,0,0,0,2015-05-02
472457,1,231838,2046,0,102.06064861608313,1.2354592960336124,0,1.3891885332736031,"2015-05-02 02:17:00","2015-05-02 02:17:11",81,55632.430959693425,0,0,0,2015-05-02
472457,1,230644,2135,0,101.54956975692185,1.5803040532854757,0,1.372191829986071,"2015-05-02 02:18:00","2015-05-02 02:18:11",100,55228.67705223132,0,0,0,2015-05-02
472457,1,233679,2783,0,103.03671935271724,2.076436384327234,0,1.3513777477602948,"2015-05-02 02:19:00","2015-05-02 02:19:11",292,55909.73913318997,0,0,0,2015-05-02
472457,1,231106,2866,0,101.70351548890042,2.4828840847838296,0,1.316183322738124,"2015-05-02 02:20:00","2015-05-02 02:20:11",1545,55408.74394097191,0,0,0,2015-05-02
472457,1,232428,2379,0,105.74232036176932,3.0035607138214564,0,1.294583170057673,"2015-05-02 02:21:00","2015-05-02 02:21:11",5306,55796.779527744504,0,0,0,2015-05-02
472457,1,222926,1667,0,97.37777493933565,3.3253757743967385,0,1.2979998162775357,"2015-05-02 02:22:00","2015-05-02 02:22:11",8988,53801.371911865455,0,0,0,2015-05-02
472457,1,231393,1063,0,103.64068596904566,3.507920463646461,0,1.315225839717617,"2015-05-02 02:23:00","2015-05-02 02:23:11",11611,55504.98473601504,0,0,0,2015-05-02
472457,1,222615,1073,0,102.05539297200693,3.3467089421397143,0,1.3311462819033075,"2015-05-02 02:24:00","2015-05-02 02:24:11",10248,53455.55876612712,0,0,0,2015-05-02
472457,1,234177,1418,0,107.51731374994995,2.934970216543259,0,1.3553179312491934,"2015-05-02 02:25:00","2015-05-02 02:25:11",6494,56024.198397003616,0,0,0,2015-05-02
472457,1,231365,1063,0,108.72651055609073,2.50800710646229,0,1.3923042865190542,"2015-05-02 02:26:00","2015-05-02 02:26:11",2670,55737.078942212574,0,0,0,2015-05-02
472457,1,230453,920,0,103.31412926726838,2.1875030676776173,0,1.4192327178352198,"2015-05-02 02:27:00","2015-05-02 02:27:11",1012,55491.22107479639,0,0,0,2015-05-02
472457,1,228802,1070,0,99.66006406888991,2.1754538065512063,0,1.4337415726263272,"2015-05-02 02:28:00","2015-05-02 02:28:11",409,55296.994562347885,0,0,0,2015-05-02
472457,1,222106,2299,0,95.50359889718081,2.4002042787878377,0,1.440615703411939,"2015-05-02 02:29:00","2015-05-02 02:29:11",291,53312.57689543003,0,0,0,2015-05-02
472457,1,221860,2873,0,99.88545791709532,2.761515381524488,0,1.446031331592088,"2015-05-02 02:30:00","2015-05-02 02:30:11",1307,53183.60179689925,0,0,0,2015-05-02
