adv_impressions,spend,adv_thisday_conversions,cost,adv_clicks,rfi_thisday_conversions_click_through,rfi_thisday_conversions,device,date,line_item,tactic,line_item_id,tactic_id,publisher,campaign,views_source,clicks_source,conversions_source,thisday_conversions_source
162.93159886882506,0.6272866556449767,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
7479.382919706654,28.795624240870627,0,5.636198434415749,6,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Rubicon Project","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
1658.3399192898826,6.384608689266046,0,1.23409350405688,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
2.1358293148525123,0.008222942862182173,0,0.0022143656205076646,0,0,0,OTHER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
506.9719631999221,1.9518420583196985,0,0.56163904406784,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
30044.817479816138,115.67254729729217,0,45.04016207973551,18.333333333333336,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
20.419764528400158,0.07861609343434062,0,0.011623209807176418,0,0,0,OTHER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
2.095363056834155,0.008067147768811497,0,0.006051618773974346,1,0,0,ANDROID_MOBILE,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
139.7725849929742,0.5381244522229507,0,0.044973164849940316,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
43455.805493385546,167.26433403870078,0,28.378599999999988,30.933333333333337,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
3.1904650764419165,0.012283290544301379,0,0.0013800000000000002,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,"Google AdX","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
1.06296652132141,0.004092421107087428,0,0.00010919651079369269,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,Smaato,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
10882.748137664188,41.89858033000712,0,7.8102681480748455,6.833333333333333,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
2.055495308484719,0.00791365693766617,0,0.0005411707358773325,0,0,0,OTHER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
1.0679530201342282,0.004111619127516779,0,0.0003726274130220318,0,0,0,ANDROID_MOBILE,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,AOL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
2271.99571678943,8.747183509639305,0,1.528689585,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,Lijit,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
3.0989309507873033,0.011930884160531119,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,PulsePoint,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
30.667327221515837,0.11806920980283596,0,0.07413997979470707,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,Centro,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
6.176907307472378,0.023781093133768656,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Dining Consumers","Optimization Model",226349,532793,NULL,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
554.2632519832467,2.1339135201355,0,0.2677959593243276,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
407.33202544110156,1.5682282979482407,0,0,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,OpenX,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
1536.4560008630451,5.915355603322724,0,0.6238419150853887,1,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,"Rubicon Project","Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
207.0801274782478,0.7972584907912537,0,0.1537131619180685,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
1.056918547595682,0.004069136408243376,0,0.0003346152493211582,0,0,0,OTHER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",3,0,NULL,NULL
45.70288740120918,0.17595611649465537,0,0.04848230995114877,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,PubMatic,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
3026.4278680540892,11.648195101532052,0,3.698798598567048,1,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",0,0,NULL,NULL
13.927222313913186,0.05361980590856577,0,0.0019284820916293322,0,0,0,COMPUTER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
1.2048192771084336,0.00463855421686747,0,0.00007270552438814707,0,0,0,OTHER,2015-05-09,"Constellation Wines Restauranteurs","Optimization Model",226351,532795,AppNexus,"Constellation Wines (Ruffino) 2015 branding (RGM Group) <AC>. May - Dec 2015",2,0,NULL,NULL
